Gene stable ID	Gene name	Pig gene stable ID	Pig gene name	Pig homology type
ENSG00000100101		ENSSSCG00000021663		ortholog_one2many
ENSG00000211661	IGLV3-22	ENSSSCG00000046518		ortholog_many2many
ENSG00000211661	IGLV3-22	ENSSSCG00000045982		ortholog_many2many
ENSG00000134278	SPIRE1	ENSSSCG00000039769	SPIRE1	ortholog_one2one
ENSG00000100219	XBP1	ENSSSCG00000030996	XBP1	ortholog_one2one
ENSG00000176635	HORMAD2	ENSSSCG00000009995	HORMAD2	ortholog_one2one
ENSG00000125848	FLRT3	ENSSSCG00000007079	FLRT3	ortholog_one2one
ENSG00000170367	CST5	ENSSSCG00000007123		ortholog_many2many
ENSG00000100225	FBXO7	ENSSSCG00000000156	FBXO7	ortholog_one2one
ENSG00000180424	DEFB123	ENSSSCG00000007226	DEFB123	ortholog_one2one
ENSG00000118946	PCDH17	ENSSSCG00000009446	PCDH17	ortholog_one2one
ENSG00000089091	DZANK1	ENSSSCG00000007094	DZANK1	ortholog_one2one
ENSG00000136160	EDNRB	ENSSSCG00000009477	EDNRB	ortholog_one2one
ENSG00000100365	NCF4	ENSSSCG00000000137	NCF4	ortholog_one2one
ENSG00000152484	USP12	ENSSSCG00000009302	USP12	ortholog_one2one
ENSG00000136153	LMO7	ENSSSCG00000040184	LMO7	ortholog_one2one
ENSG00000089195	TRMT6	ENSSSCG00000007046	TRMT6	ortholog_one2one
ENSG00000152242	C18orf25	ENSSSCG00000004500	C18orf25	ortholog_one2one
ENSG00000187792	ZNF70	ENSSSCG00000010076	ZNF70	ortholog_one2one
ENSG00000284776		ENSSSCG00000007098		ortholog_one2many
ENSG00000101463	SYNDIG1	ENSSSCG00000007130	SYNDIG1	ortholog_one2one
ENSG00000101323	HAO1	ENSSSCG00000027439	HAO1	ortholog_one2one
ENSG00000198089	SFI1	ENSSSCG00000010031		ortholog_one2one
ENSG00000125831	CST11	ENSSSCG00000007122	CST11	ortholog_one2one
ENSG00000088930	XRN2	ENSSSCG00000007109	XRN2	ortholog_one2one
ENSG00000154839	SKA1	ENSSSCG00000004518	SKA1	ortholog_one2one
ENSG00000125772	GPCPD1	ENSSSCG00000007043	GPCPD1	ortholog_one2one
ENSG00000152223	EPG5	ENSSSCG00000021072	EPG5	ortholog_one2one
ENSG00000286022		ENSSSCG00000026043		ortholog_one2many
ENSG00000125870	SNRPB2	ENSSSCG00000037602	SNRPB2	ortholog_one2one
ENSG00000152234	ATP5F1A	ENSSSCG00000004499	ATP5F1A	ortholog_one2one
ENSG00000125810	CD93	ENSSSCG00000007116	CD93	ortholog_one2one
ENSG00000101003	GINS1	ENSSSCG00000034913	GINS1	ortholog_one2one
ENSG00000077984	CST7	ENSSSCG00000007131	CST7	ortholog_one2one
ENSG00000159261	CLDN14	ENSSSCG00000020680	CLDN14	ortholog_one2one
ENSG00000101474	APMAP	ENSSSCG00000036286	APMAP	ortholog_one2one
ENSG00000157542	KCNJ6	ENSSSCG00000012065	KCNJ6	ortholog_one2one
ENSG00000211663	IGLV3-19	ENSSSCG00000048147		ortholog_many2many
ENSG00000211663	IGLV3-19	ENSSSCG00000030830		ortholog_many2many
ENSG00000100346	CACNA1I	ENSSSCG00000000082	CACNA1I	ortholog_one2one
ENSG00000125864	BFSP1	ENSSSCG00000007084	BFSP1	ortholog_one2one
ENSG00000241837	ATP5PO	ENSSSCG00000037690		ortholog_many2many
ENSG00000241837	ATP5PO	ENSSSCG00000012042	ATP5PO	ortholog_many2many
ENSG00000101639	CEP192	ENSSSCG00000003673	CEP192	ortholog_one2one
ENSG00000120688	WBP4	ENSSSCG00000031627	WBP4	ortholog_one2one
ENSG00000180440	SERTM1	ENSSSCG00000040557	SERTM1	ortholog_one2one
ENSG00000088766	CRLS1	ENSSSCG00000040202	CRLS1	ortholog_one2one
ENSG00000132964	CDK8	ENSSSCG00000009298	CDK8	ortholog_one2one
ENSG00000206107	KRTAP27-1	ENSSSCG00000029297	KRTAP27-1	ortholog_one2one
ENSG00000154645	CHODL	ENSSSCG00000012018	CHODL	ortholog_one2one
ENSG00000149435	GGTLC1	ENSSSCG00000010056		ortholog_one2many
ENSG00000182362	YBEY	ENSSSCG00000033116	YBEY	ortholog_one2one
ENSG00000125285	SOX21	ENSSSCG00000009494	SOX21	ortholog_one2one
ENSG00000139514	SLC7A1	ENSSSCG00000029456	SLC7A1	ortholog_one2one
ENSG00000088320	REM1	ENSSSCG00000028529	REM1	ortholog_one2one
ENSG00000157538	VPS26C	ENSSSCG00000012063	VPS26C	ortholog_one2one
ENSG00000088386	SLC15A1	ENSSSCG00000009513	SLC15A1	ortholog_one2one
ENSG00000125868	DSTN	ENSSSCG00000007085	DSTN	ortholog_one2one
ENSG00000132664	POLR3F	ENSSSCG00000007095	POLR3F	ortholog_one2one
ENSG00000279493		ENSSSCG00000028741		ortholog_one2many
ENSG00000128322	IGLL1	ENSSSCG00000010077		ortholog_many2many
ENSG00000128322	IGLL1	ENSSSCG00000038719		ortholog_many2many
ENSG00000078898	BPIFB2	ENSSSCG00000029714	BPIFB2	ortholog_one2one
ENSG00000100354	TNRC6B	ENSSSCG00000000078	TNRC6B	ortholog_one2one
ENSG00000160307	S100B	ENSSSCG00000035756		ortholog_one2one
ENSG00000125834	STK35	ENSSSCG00000007179	STK35	ortholog_one2one
ENSG00000160294	MCM3AP	ENSSSCG00000026344	MCM3AP	ortholog_one2one
ENSG00000125872	LRRN4	ENSSSCG00000043762		ortholog_one2one
ENSG00000125246	CLYBL	ENSSSCG00000009519	CLYBL	ortholog_one2one
ENSG00000215397	SCRT2	ENSSSCG00000039028	SCRT2	ortholog_one2one
ENSG00000188559	RALGAPA2	ENSSSCG00000026506	RALGAPA2	ortholog_one2one
ENSG00000100302	RASD2	ENSSSCG00000031155	RASD2	ortholog_one2one
ENSG00000102471	NDFIP2	ENSSSCG00000009480	NDFIP2	ortholog_one2one
ENSG00000211679	IGLC3	ENSSSCG00000010077		ortholog_many2many
ENSG00000211679	IGLC3	ENSSSCG00000038719		ortholog_many2many
ENSG00000100100	PIK3IP1	ENSSSCG00000010026	PIK3IP1	ortholog_one2one
ENSG00000211675	IGLC1	ENSSSCG00000010077		ortholog_many2many
ENSG00000211675	IGLC1	ENSSSCG00000038719		ortholog_many2many
ENSG00000150907	FOXO1	ENSSSCG00000009370	FOXO1	ortholog_one2one
ENSG00000100036	SLC35E4	ENSSSCG00000010012	SLC35E4	ortholog_one2one
ENSG00000198646	NCOA6	ENSSSCG00000007284	NCOA6	ortholog_one2one
ENSG00000136152	COG3	ENSSSCG00000023738	COG3	ortholog_one2one
ENSG00000175329	ISX	ENSSSCG00000040934	ISX	ortholog_one2one
ENSG00000156273	BACH1	ENSSSCG00000012029	BACH1	ortholog_one2one
ENSG00000141425	RPRD1A	ENSSSCG00000027700	RPRD1A	ortholog_one2one
ENSG00000184381	PLA2G6	ENSSSCG00000000110	PLA2G6	ortholog_one2one
ENSG00000160310	PRMT2	ENSSSCG00000022575	PRMT2	ortholog_one2one
ENSG00000136141	LRCH1	ENSSSCG00000009408	LRCH1	ortholog_one2one
ENSG00000212710	CTAGE1	ENSSSCG00000004983		ortholog_one2many
ENSG00000286235		ENSSSCG00000007047		ortholog_one2many
ENSG00000088782	DEFB127	ENSSSCG00000035759	DEFB127	ortholog_one2one
ENSG00000178726	THBD	ENSSSCG00000042607	THBD	ortholog_one2one
ENSG00000101350	KIF3B	ENSSSCG00000007247	KIF3B	ortholog_one2one
ENSG00000101624	CEP76	ENSSSCG00000027007	CEP76	ortholog_one2one
ENSG00000152749	GPR180	ENSSSCG00000009492	GPR180	ortholog_one2one
ENSG00000172296	SPTLC3	ENSSSCG00000007072	SPTLC3	ortholog_one2one
ENSG00000139496	NUP58	ENSSSCG00000035318	NUP58	ortholog_one2one
ENSG00000174448	STARD6	ENSSSCG00000004530	STARD6	ortholog_one2one
ENSG00000198183	BPIFA1	ENSSSCG00000007260	BPIFA1	ortholog_one2one
ENSG00000100294	MCAT	ENSSSCG00000000031	MCAT	ortholog_one2one
ENSG00000132872	SYT4	ENSSSCG00000037079	SYT4	ortholog_one2one
ENSG00000102543	CDADC1	ENSSSCG00000031598	CDADC1	ortholog_one2one
ENSG00000182541	LIMK2	ENSSSCG00000010025	LIMK2	ortholog_one2one
ENSG00000134489	HRH4	ENSSSCG00000003713	HRH4	ortholog_one2one
ENSG00000101773	RBBP8	ENSSSCG00000024419	RBBP8	ortholog_one2one
ENSG00000125257	ABCC4	ENSSSCG00000009496		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000033181		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000027851		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000009497		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000026996		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000009495		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000009498		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000038275		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000009499		ortholog_one2many
ENSG00000125257	ABCC4	ENSSSCG00000039344		ortholog_one2many
ENSG00000182816	KRTAP13-2	ENSSSCG00000031696		ortholog_many2many
ENSG00000182816	KRTAP13-2	ENSSSCG00000037128		ortholog_many2many
ENSG00000131069	ACSS2	ENSSSCG00000007286	ACSS2	ortholog_one2one
ENSG00000100170	SLC5A1	ENSSSCG00000010036	SLC5A1	ortholog_one2one
ENSG00000182670	TTC3	ENSSSCG00000012062	TTC3	ortholog_one2one
ENSG00000185022	MAFF	ENSSSCG00000030165	MAFF	ortholog_one2one
ENSG00000211658	IGLV3-27	ENSSSCG00000046518		ortholog_many2many
ENSG00000211658	IGLV3-27	ENSSSCG00000045982		ortholog_many2many
ENSG00000176177	ENTHD1	ENSSSCG00000000081	ENTHD1	ortholog_one2one
ENSG00000168234	TTC39C	ENSSSCG00000003710	TTC39C	ortholog_one2one
ENSG00000169184	MN1	ENSSSCG00000009966	MN1	ortholog_one2one
ENSG00000283900	TPTEP2-CSNK1E	ENSSSCG00000000107		ortholog_one2many
ENSG00000100353	EIF3D	ENSSSCG00000000141	EIF3D	ortholog_one2one
ENSG00000187323	DCC	ENSSSCG00000040836	DCC	ortholog_one2one
ENSG00000141639	MAPK4	ENSSSCG00000004520	MAPK4	ortholog_one2one
ENSG00000083520	DIS3	ENSSSCG00000009460	DIS3	ortholog_one2one
ENSG00000197046	SIGLEC15	ENSSSCG00000004493	SIGLEC15	ortholog_one2one
ENSG00000215547	DEFB115	ENSSSCG00000007216	DEFB115	ortholog_one2one
ENSG00000141622	RNF165	ENSSSCG00000004502	RNF165	ortholog_one2one
ENSG00000134042	MRO	ENSSSCG00000004521	MRO	ortholog_one2one
ENSG00000277666		ENSSSCG00000032702		ortholog_one2many
ENSG00000275249		ENSSSCG00000002170		ortholog_one2many
ENSG00000274792		ENSSSCG00000049843		ortholog_one2many
ENSG00000128342	LIF	ENSSSCG00000040961	LIF	ortholog_one2one
ENSG00000100055	CYTH4	ENSSSCG00000000130	CYTH4	ortholog_one2one
ENSG00000133103	COG6	ENSSSCG00000009369	COG6	ortholog_one2one
ENSG00000078804	TP53INP2	ENSSSCG00000022099	TP53INP2	ortholog_one2one
ENSG00000166845	C18orf54	ENSSSCG00000004531	C18orf54	ortholog_one2one
ENSG00000171456	ASXL1	ENSSSCG00000007248	ASXL1	ortholog_one2one
ENSG00000157557	ETS2	ENSSSCG00000038948	ETS2	ortholog_one2one
ENSG00000185960	SHOX	ENSSSCG00000035642		ortholog_one2many
ENSG00000185960	SHOX	ENSSSCG00000032065		ortholog_one2many
ENSG00000185960	SHOX	ENSSSCG00000031933		ortholog_one2many
ENSG00000102738	MRPS31	ENSSSCG00000009372	MRPS31	ortholog_one2one
ENSG00000273899	NOL12	ENSSSCG00000021663		ortholog_one2many
ENSG00000134046	MBD2	ENSSSCG00000004528	MBD2	ortholog_one2one
ENSG00000183943	PRKX	ENSSSCG00000038963	PRKX	ortholog_one2one
ENSG00000102802	MEDAG	ENSSSCG00000009331	MEDAG	ortholog_one2one
ENSG00000101846	STS	ENSSSCG00000026520		ortholog_one2many
ENSG00000101846	STS	ENSSSCG00000036122		ortholog_one2many
ENSG00000134871	COL4A2	ENSSSCG00000009545	COL4A2	ortholog_one2one
ENSG00000160305	DIP2A	ENSSSCG00000035657	DIP2A	ortholog_one2one
ENSG00000067900	ROCK1	ENSSSCG00000021893	ROCK1	ortholog_one2one
ENSG00000285404		ENSSSCG00000010034		ortholog_one2many
ENSG00000100242	SUN2	ENSSSCG00000000094	SUN2	ortholog_one2one
ENSG00000006757	PNPLA4	ENSSSCG00000038027		ortholog_one2many
ENSG00000006757	PNPLA4	ENSSSCG00000012100		ortholog_one2many
ENSG00000101384	JAG1	ENSSSCG00000007067	JAG1	ortholog_one2one
ENSG00000177511	ST8SIA3	ENSSSCG00000038971	ST8SIA3	ortholog_one2one
ENSG00000182162	P2RY8	ENSSSCG00000035911	P2RY8	ortholog_one2one
ENSG00000152240	HAUS1	ENSSSCG00000004498	HAUS1	ortholog_one2one
ENSG00000205542	TMSB4X	ENSSSCG00000012119		ortholog_many2many
ENSG00000205542	TMSB4X	ENSSSCG00000033734		ortholog_many2many
ENSG00000133121	STARD13	ENSSSCG00000009348		ortholog_one2one
ENSG00000169100	SLC25A6	ENSSSCG00000033673	SLC25A6	ortholog_one2one
ENSG00000089057	SLC23A2	ENSSSCG00000026466	SLC23A2	ortholog_one2one
ENSG00000125363	AMELX	ENSSSCG00000031650	AMELY	ortholog_one2one
ENSG00000176641	RNF152	ENSSSCG00000004902	RNF152	ortholog_one2one
ENSG00000166510	CCDC68	ENSSSCG00000004534	CCDC68	ortholog_one2one
ENSG00000196433	ASMT	ENSSSCG00000032659	ASMT	ortholog_one2one
ENSG00000266997		ENSSSCG00000004511		ortholog_one2many
ENSG00000175387	SMAD2	ENSSSCG00000004505	SMAD2	ortholog_one2one
ENSG00000178605	GTPBP6	ENSSSCG00000037491		ortholog_one2many
ENSG00000178605	GTPBP6	ENSSSCG00000033858		ortholog_one2many
ENSG00000077942	FBLN1	ENSSSCG00000000010	FBLN1	ortholog_one2one
ENSG00000142173	COL6A2	ENSSSCG00000028022	COL6A2	ortholog_one2one
ENSG00000101435	CST9L	ENSSSCG00000029289	CST9L	ortholog_one2one
ENSG00000184564	SLITRK6	ENSSSCG00000009486	SLITRK6	ortholog_one2one
ENSG00000078814	MYH7B	ENSSSCG00000007288	MYH7B	ortholog_one2one
ENSG00000184226	PCDH9	ENSSSCG00000038842	PCDH9	ortholog_one2one
ENSG00000169084	DHRSX	ENSSSCG00000039476		ortholog_one2many
ENSG00000169084	DHRSX	ENSSSCG00000039144		ortholog_one2many
ENSG00000146950	SHROOM2	ENSSSCG00000037429		ortholog_one2one
ENSG00000124102	PI3	ENSSSCG00000035053		ortholog_one2many
ENSG00000124102	PI3	ENSSSCG00000033675	SPAI-2	ortholog_one2many
ENSG00000011201	ANOS1	ENSSSCG00000012101		ortholog_one2many
ENSG00000011201	ANOS1	ENSSSCG00000038192		ortholog_one2many
ENSG00000041353	RAB27B	ENSSSCG00000035243	RAB27B	ortholog_one2one
ENSG00000160299	PCNT	ENSSSCG00000038202		ortholog_one2one
ENSG00000124134	KCNS1	ENSSSCG00000007385	KCNS1	ortholog_one2one
ENSG00000100079	LGALS2	ENSSSCG00000021728	LGALS2	ortholog_one2one
ENSG00000134443	GRP	ENSSSCG00000037300	GRP	ortholog_one2one
ENSG00000101310	SEC23B	ENSSSCG00000007097	SEC23B	ortholog_one2one
ENSG00000169093	ASMTL	ENSSSCG00000037174	ASMTL	ortholog_one2one
ENSG00000100344	PNPLA3	ENSSSCG00000027266	PNPLA3	ortholog_one2one
ENSG00000102580	DNAJC3	ENSSSCG00000026082	DNAJC3	ortholog_one2one
ENSG00000205755	CRLF2	ENSSSCG00000034469		ortholog_one2many
ENSG00000205755	CRLF2	ENSSSCG00000039633		ortholog_one2many
ENSG00000283199	C13orf46	ENSSSCG00000009566	C13orf46	ortholog_one2one
ENSG00000157551	KCNJ15	ENSSSCG00000012066	KCNJ15	ortholog_one2one
ENSG00000141655	TNFRSF11A	ENSSSCG00000004898	TNFRSF11A	ortholog_one2one
ENSG00000186976	EFCAB6	ENSSSCG00000000028		ortholog_one2one
ENSG00000234469	CLDN34	ENSSSCG00000050596		ortholog_one2many
ENSG00000234469	CLDN34	ENSSSCG00000042673		ortholog_one2many
ENSG00000234469	CLDN34	ENSSSCG00000044224		ortholog_one2many
ENSG00000234469	CLDN34	ENSSSCG00000050151		ortholog_one2many
ENSG00000242715	CCDC169	ENSSSCG00000030606		ortholog_one2many
ENSG00000242715	CCDC169	ENSSSCG00000026564		ortholog_one2many
ENSG00000205758	CRYZL1	ENSSSCG00000028377	CRYZL1	ortholog_one2one
ENSG00000181544	FANCB	ENSSSCG00000012130	FANCB	ortholog_one2one
ENSG00000091164	TXNL1	ENSSSCG00000004537	TXNL1	ortholog_one2one
ENSG00000166897	ELFN2	ENSSSCG00000000131	ELFN2	ortholog_one2one
ENSG00000101825	MXRA5	ENSSSCG00000039926		ortholog_one2one
ENSG00000054611	TBC1D22A	ENSSSCG00000000955	TBC1D22A	ortholog_one2one
ENSG00000134030	CTIF	ENSSSCG00000004506	CTIF	ortholog_one2one
ENSG00000004961	HCCS	ENSSSCG00000012111	HCCS	ortholog_one2one
ENSG00000132950	ZMYM5	ENSSSCG00000009568	ZMYM5	ortholog_one2one
ENSG00000146938	NLGN4X	ENSSSCG00000032439		ortholog_many2many
ENSG00000146938	NLGN4X	ENSSSCG00000033643		ortholog_many2many
ENSG00000089123	TASP1	ENSSSCG00000007074	TASP1	ortholog_one2one
ENSG00000132958	TPTE2	ENSSSCG00000009374		ortholog_one2many
ENSG00000156239	N6AMT1	ENSSSCG00000028724	N6AMT1	ortholog_one2one
ENSG00000132792	CTNNBL1	ENSSSCG00000007337	CTNNBL1	ortholog_one2one
ENSG00000151240	DIP2C	ENSSSCG00000011163	DIP2C	ortholog_one2one
ENSG00000082212	ME2	ENSSSCG00000004522	ME2	ortholog_one2one
ENSG00000175664	TEX26	ENSSSCG00000046261	TEX26	ortholog_one2one
ENSG00000185896	LAMP1	ENSSSCG00000009555	LAMP1	ortholog_one2one
ENSG00000139835	GRTP1	ENSSSCG00000009554	GRTP1	ortholog_one2one
ENSG00000102595	UGGT2	ENSSSCG00000009502	UGGT2	ortholog_one2one
ENSG00000180530	NRIP1	ENSSSCG00000021038	NRIP1	ortholog_one2one
ENSG00000159140	SON	ENSSSCG00000023674	SON	ortholog_one2one
ENSG00000101955	SRPX	ENSSSCG00000012234	SRPX	ortholog_one2one
ENSG00000141441	GAREM1	ENSSSCG00000003731	GAREM1	ortholog_one2one
ENSG00000180205	WFDC9	ENSSSCG00000007408	WFDC9	ortholog_one2one
ENSG00000100426	ZBED4	ENSSSCG00000035313	ZBED4	ortholog_one2one
ENSG00000056487	PHF21B	ENSSSCG00000000020	PHF21B	ortholog_one2one
ENSG00000178462	TUBAL3	ENSSSCG00000029077	TUBAL3	ortholog_one2one
ENSG00000149639	SOGA1	ENSSSCG00000007324	SOGA1	ortholog_one2one
ENSG00000141642	ELAC1	ENSSSCG00000024479	ELAC1	ortholog_one2one
ENSG00000107929	LARP4B	ENSSSCG00000011162		ortholog_one2one
ENSG00000044446	PHKA2	ENSSSCG00000012157	PHKA2	ortholog_one2one
ENSG00000041515	MYO16	ENSSSCG00000009543		ortholog_one2one
ENSG00000196839	ADA	ENSSSCG00000021255	ADA	ortholog_one2one
ENSG00000205643	CDPF1	ENSSSCG00000000005	CDPF1	ortholog_one2one
ENSG00000126010	GRPR	ENSSSCG00000012144	GRPR	ortholog_one2one
ENSG00000185736	ADARB2	ENSSSCG00000011160	ADARB2	ortholog_one2one
ENSG00000184828	ZBTB7C	ENSSSCG00000028076	ZBTB7C	ortholog_one2one
ENSG00000086717	PPEF1	ENSSSCG00000030274	PPEF1	ortholog_one2one
ENSG00000100373	UPK3A	ENSSSCG00000031423	UPK3A	ortholog_one2one
ENSG00000165568	AKR1E2	ENSSSCG00000036941	AKR1E2	ortholog_one2one
ENSG00000101442	ACTR5	ENSSSCG00000007349	ACTR5	ortholog_one2one
ENSG00000100316	RPL3	ENSSSCG00000040494	RPL3	ortholog_one2one
ENSG00000249209		ENSSSCG00000037690		ortholog_many2many
ENSG00000249209		ENSSSCG00000012042	ATP5PO	ortholog_many2many
ENSG00000130150	MOSPD2	ENSSSCG00000012131	MOSPD2	ortholog_one2one
ENSG00000157554	ERG	ENSSSCG00000022318	ERG	ortholog_one2one
ENSG00000177189	RPS6KA3	ENSSSCG00000012163	RPS6KA3	ortholog_one2one
ENSG00000141664	ZCCHC2	ENSSSCG00000004897	ZCCHC2	ortholog_one2one
ENSG00000065675	PRKCQ	ENSSSCG00000011131	PRKCQ	ortholog_one2one
ENSG00000180305	WFDC10A	ENSSSCG00000029121	WFDC10A	ortholog_one2one
ENSG00000100368	CSF2RB	ENSSSCG00000000136	CSF2RB	ortholog_one2one
ENSG00000175121	WFDC5	ENSSSCG00000007384		ortholog_one2one
ENSG00000154736	ADAMTS5	ENSSSCG00000012027	ADAMTS5	ortholog_one2one
ENSG00000274276	CBSL	ENSSSCG00000040779		ortholog_one2many
ENSG00000228075	BOD1L2	ENSSSCG00000016982		ortholog_one2many
ENSG00000166569	CPLX4	ENSSSCG00000004909	CPLX4	ortholog_one2one
ENSG00000101445	PPP1R16B	ENSSSCG00000007350	PPP1R16B	ortholog_one2one
ENSG00000101782	RIOK3	ENSSSCG00000029518	RIOK3	ortholog_one2one
ENSG00000100253	MIOX	ENSSSCG00000023749		ortholog_one2many
ENSG00000100253	MIOX	ENSSSCG00000047075		ortholog_one2many
ENSG00000139668	WDFY2	ENSSSCG00000040538	WDFY2	ortholog_one2one
ENSG00000149633	KIAA1755	ENSSSCG00000007344	KIAA1755	ortholog_one2one
ENSG00000134463	ECHDC3	ENSSSCG00000011119	ECHDC3	ortholog_one2one
ENSG00000136144	RCBTB1	ENSSSCG00000021060	RCBTB1	ortholog_one2one
ENSG00000147027	TMEM47	ENSSSCG00000024132	TMEM47	ortholog_one2one
ENSG00000141665	FBXO15	ENSSSCG00000004873	FBXO15	ortholog_one2one
ENSG00000107485	GATA3	ENSSSCG00000011125	GATA3	ortholog_one2one
ENSG00000075218	GTSE1	ENSSSCG00000000002		ortholog_one2one
ENSG00000185915	KLHL34	ENSSSCG00000033979	KLHL34	ortholog_one2one
ENSG00000197976	AKAP17A	ENSSSCG00000032986	AKAP17A	ortholog_one2one
ENSG00000185950	IRS2	ENSSSCG00000034763	IRS2	ortholog_one2one
ENSG00000025772	TOMM34	ENSSSCG00000007383	TOMM34	ortholog_one2one
ENSG00000091482	SMPX	ENSSSCG00000032720	SMPX	ortholog_one2one
ENSG00000130177	CDC16	ENSSSCG00000020899	CDC16	ortholog_one2one
ENSG00000151465	CDC123	ENSSSCG00000011112	CDC123	ortholog_one2one
ENSG00000184708	EIF4ENIF1	ENSSSCG00000010030	EIF4ENIF1	ortholog_one2one
ENSG00000141458	NPC1	ENSSSCG00000003707	NPC1	ortholog_one2one
ENSG00000277739	5_8S_rRNA	ENSSSCG00000037563	5_8S_rRNA	ortholog_one2one
ENSG00000158296	SLC13A3	ENSSSCG00000035906	SLC13A3	ortholog_one2one
ENSG00000275215	RNA5-8SN3	ENSSSCG00000036779	5_8S_rRNA	ortholog_one2many
ENSG00000278189	RNA5-8SN1	ENSSSCG00000038753	5_8S_rRNA	ortholog_one2one
ENSG00000149970	CNKSR2	ENSSSCG00000012164	CNKSR2	ortholog_one2one
ENSG00000278233	RNA5-8SN2	ENSSSCG00000036779	5_8S_rRNA	ortholog_one2many
ENSG00000252199	SNORA70	ENSSSCG00000019565	SNORA70	ortholog_one2many
ENSG00000207638	MIR99A	ENSSSCG00000019839	MIR99A	ortholog_one2one
ENSG00000199030	MIRLET7C	ENSSSCG00000018164	ssc-let-7c	ortholog_one2one
ENSG00000207863	MIR125B2	ENSSSCG00000038593	ssc-mir-125b-2	ortholog_one2one
ENSG00000283904	MIR155	ENSSSCG00000019154	ssc-mir-155	ortholog_one2one
ENSG00000212479	U3	ENSSSCG00000045814	U3	ortholog_one2many
ENSG00000244294	RN7SL740P	ENSSSCG00000024195	Metazoa_SRP	ortholog_one2many
ENSG00000157617	C2CD2	ENSSSCG00000025821	C2CD2	ortholog_one2one
ENSG00000086475	SEPHS1	ENSSSCG00000031659	SEPHS1	ortholog_one2one
ENSG00000167306	MYO5B	ENSSSCG00000004511		ortholog_one2many
ENSG00000100053	CRYBB3	ENSSSCG00000009954	CRYBB3	ortholog_one2one
ENSG00000123240	OPTN	ENSSSCG00000023247	OPTN	ortholog_one2one
ENSG00000167104	BPIFB6	ENSSSCG00000025052	BPIFB6	ortholog_one2one
ENSG00000198176	TFDP1	ENSSSCG00000009560	TFDP1	ortholog_one2one
ENSG00000211590	MIR802	ENSSSCG00000027172	ssc-mir-802	ortholog_one2one
ENSG00000128311	TST	ENSSSCG00000000133	TST	ortholog_one2one
ENSG00000159228	CBR1	ENSSSCG00000031111	CBR1	ortholog_one2many
ENSG00000159228	CBR1	ENSSSCG00000035405		ortholog_one2many
ENSG00000159228	CBR1	ENSSSCG00000020706		ortholog_one2many
ENSG00000101438	SLC32A1	ENSSSCG00000007348	SLC32A1	ortholog_one2one
ENSG00000128335	APOL2	ENSSSCG00000000148		ortholog_many2many
ENSG00000128335	APOL2	ENSSSCG00000039706		ortholog_many2many
ENSG00000172466	ZNF24	ENSSSCG00000023276	ZNF24	ortholog_one2one
ENSG00000159231	CBR3	ENSSSCG00000012053	CBR3	ortholog_one2one
ENSG00000134873	CLDN10	ENSSSCG00000009500	CLDN10	ortholog_one2one
ENSG00000159216	RUNX1	ENSSSCG00000035537	RUNX1	ortholog_one2one
ENSG00000186009	ATP4B	ENSSSCG00000009561	ATP4B	ortholog_one2one
ENSG00000166562	SEC11C	ENSSSCG00000004912	SEC11C	ortholog_one2one
ENSG00000182035	ADIG	ENSSSCG00000007346		ortholog_one2one
ENSG00000067082	KLF6	ENSSSCG00000035212	KLF6	ortholog_one2one
ENSG00000081138	CDH7	ENSSSCG00000004886	CDH7	ortholog_one2one
ENSG00000166979	EVA1C	ENSSSCG00000021598	EVA1C	ortholog_one2one
ENSG00000101452	DHX35	ENSSSCG00000007352	DHX35	ortholog_one2one
ENSG00000134460	IL2RA	ENSSSCG00000022849	IL2RA	ortholog_one2one
ENSG00000100380	ST13	ENSSSCG00000000071	ST13	ortholog_one2one
ENSG00000150401	DCUN1D2	ENSSSCG00000026536	DCUN1D2	ortholog_one2one
ENSG00000134779	TPGS2	ENSSSCG00000026953	TPGS2	ortholog_one2one
ENSG00000165629	ATP5F1C	ENSSSCG00000034086	ATP5F1C	ortholog_one2one
ENSG00000169062	UPF3A	ENSSSCG00000024679	UPF3A	ortholog_one2one
ENSG00000088448	ANKRD10	ENSSSCG00000033732	ANKRD10	ortholog_one2one
ENSG00000124191	TOX2	ENSSSCG00000022202	TOX2	ortholog_one2one
ENSG00000265590	CFAP298-TCP10L	ENSSSCG00000040827	CFAP298-TCP10L	ortholog_one2one
ENSG00000241360	PDXP	ENSSSCG00000034632	PDXP	ortholog_one2one
ENSG00000248405	PRR5-ARHGAP8	ENSSSCG00000000021		ortholog_one2many
ENSG00000204442	FAM155A	ENSSSCG00000040130	FAM155A	ortholog_one2one
ENSG00000242220	TCP10L	ENSSSCG00000032403		ortholog_one2many
ENSG00000196090	PTPRT	ENSSSCG00000038990	PTPRT	ortholog_one2one
ENSG00000242550	SERPINB10	ENSSSCG00000004889	SERPINB10	ortholog_one2one
